"key","source","target"
"readableLore.posters.wantedBountyTheReapersGang","<nobr>Name: The Reapers</nobr>

<nobr>Crimes: Murder without cause</nobr>

<nobr>Description: A death cult of sadistic killers. Dressed in cloaks and masks, they believe death is a blessing that should be granted to all. They claim to draw power from some cursed source.</nobr>

<nobr>-Captain Randolph</nobr>","<nobr>Name: The Reapers</nobr>

<nobr>Crimes: Murder without cause</nobr>

<nobr>Description: A death cult of sadistic killers. Dressed in cloaks and masks, they believe death is a blessing that should be granted to all. They claim to draw power from some cursed source.</nobr>

<nobr>-Captain Randolph</nobr>"
"readableLore.posters.wantedBountyTheRedGang","<nobr>Name: The Red</nobr>

<nobr>Crimes: Assassination, robbery, kidnapping</nobr>

<nobr>Description: An all-female gang of brigands. Each wears a signature red scarf as a tribute to their favored method of violence - a slit throat. No known ideology or principles beyond chaos and profit.</nobr>

<nobr>-Captain Randolph</nobr>","<nobr>Name: The Red</nobr>

<nobr>Crimes: Assassination, robbery, kidnapping</nobr>

<nobr>Description: An all-female gang of brigands. Each wears a signature red scarf as a tribute to their favored method of violence - a slit throat. No known ideology or principles beyond chaos and profit.</nobr>

<nobr>-Captain Randolph</nobr>"
"readableLore.posters.wantedBountyTitle","<uppercase><i>WANTED DEAD</i></uppercase>","<uppercase><i>WANTED DEAD</i></uppercase>"
"readableLore.questItems.DanosGallowScaffoldingText","<uppercase><i>NOTICE</uppercase>: Work has been halted on the scaffolding due to lack of resources.

Seek me in the town square once proper materials are obtained to resume construction.

-Danos Tivian, Makers Guild</i>","<uppercase><i>NOTICE</uppercase>: Work has been halted on the scaffolding due to lack of resources.

Seek me in the town square once proper materials are obtained to resume construction.

-Danos Tivian, Makers Guild</i>"
"readableLore.questItems.DanosRookeryText","<uppercase><i>NOTICE</uppercase>: Work has been halted on the stairway due to lack of resources. 

Seek me in the town square once proper materials are obtained to resume repairs. 

-Danos Tivian, Makers Guild</i>","<uppercase><i>NOTICE</uppercase>: Work has been halted on the stairway due to lack of resources. 

Seek me in the town square once proper materials are obtained to resume repairs. 

-Danos Tivian, Makers Guild</i>"
"readableLore.questItems.HuntersNoteLowlandMeadows","<i>Cerim - If you are reading this, Winnick and I will circle the gate through the old mine to the north. I hope you are not far behind. 

-Ellsworth</i>","<i>Cerim - If you are reading this, Winnick and I will circle the gate through the old mine to the north. I hope you are not far behind. 

-Ellsworth</i>"
"readableLore.questItems.IrmgardsNoteOnDoor","<i>I am gathering herbs in the forest, through the cavern to the west.

If you are from Marin, do not lose hope.

If you are a traveler, do not linger here!

-Mender Irmgard</i>","<i>I am gathering herbs in the forest, through the cavern to the west.

If you are from Marin, do not lose hope.

If you are a traveler, do not linger here!

-Mender Irmgard</i>"
"readableLore.questItems.MarinWoodsDireNettleNote","<i>The natural world is a study in balance. When a poison spreads, a cure rises to meet it. All predators become prey, all lines become circles.

Gather me the Dire Nettle - a small spore, yes, but I've learned that it alone can expose the creeping Blight's heart. 

We must keep these foul weeds at bay. At least until nature once more tips her scales in our favor.

- Herbalist Trelo</i>","<i>The natural world is a study in balance. When a poison spreads, a cure rises to meet it. All predators become prey, all lines become circles.

Gather me the Dire Nettle - a small spore, yes, but I've learned that it alone can expose the creeping Blight's heart. 

We must keep these foul weeds at bay. At least until nature once more tips her scales in our favor.

- Herbalist Trelo</i>"
"readableLore.questItems.WillemNoteAtFarm","<i>Gone to the southern corner of the Black Trench to harvest faeces petrichorus. The fouler the dung, the richer the grow.

Not sure who I’m writing this note for, no one’s going to read it anyway. Hornswaggle. Pigeons. Marmalade stew.

Willem the Farmer</i>","<i>Gone to the southern corner of the Black Trench to harvest faeces petrichorus. The fouler the dung, the richer the grow.

Not sure who I’m writing this note for, no one’s going to read it anyway. Hornswaggle. Pigeons. Marmalade stew.

Willem the Farmer</i>"
"readableLore.questItems.quarryNoteText1","<i>the bars won't hold them back for long

sacrament abandoned me
god abandoned me

no one will remember my name</i>","<i>the bars won't hold them back for long

sacrament abandoned me
god abandoned me

no one will remember my name</i>"
"readableLore.questItems.quarryNoteText2","<i>I held out as long as I could
I'm sorry Tobias
I can feel it now
the black rain inside my mind
thoughts turn to blood
skin turns to eyes
do not 
ccome 
<line-indent=10%>here

<line-indent=20%>your Barrow</i>","<i>I held out as long as I could
I'm sorry Tobias
I can feel it now
the black rain inside my mind
thoughts turn to blood
skin turns to eyes
do not 
ccome 
<line-indent=10%>here

<line-indent=20%>your Barrow</i>"
"readableLore.questItems.quarryTackeNoteOnWall","<i><nobr>Stark Reddis - 1 count kidnapping</nobr>

<nobr>Torbin Jons - 2 counts burglary</nobr>

<nobr>Josiana Etchling - 3 counts extortion</nobr>

<nobr>Hamis Jute - 1 count murder</nobr>

<nobr>Orchin Brum - 1 count arson</nobr>

<nobr>Jonas and Elia Riven - 6 counts murder, 12 counts assault, 8 counts robbery, 3 counts dismemberment, 5 counts kidnapping, 4 counts attempted murder, 1 count threats made against the crown</nobr></i>","<i><nobr>Stark Reddis - 1 count kidnapping</nobr>

<nobr>Torbin Jons - 2 counts burglary</nobr>

<nobr>Josiana Etchling - 3 counts extortion</nobr>

<nobr>Hamis Jute - 1 count murder</nobr>

<nobr>Orchin Brum - 1 count arson</nobr>

<nobr>Jonas and Elia Riven - 6 counts murder, 12 counts assault, 8 counts robbery, 3 counts dismemberment, 5 counts kidnapping, 4 counts attempted murder, 1 count threats made against the crown</nobr></i>"
